id,timestamp,montant,canal,statut,code_reponse,id_client,num_tel,ip_source,pays,duree_session_ms,empreinte_appareil,geolocalisation,code_marchand
e17c5653-2778-4fa9-84b1-183036c45540,2026-06-20 05:58:22,31804.0,mobile,ok,0,73826,+229 01 40 37 05 74,101.148.132.155,BJ,42763,device_6455,"{'lat': 9.3301, 'lon': 2.2147}",5715.0
4de20b00-9961-43fc-a14c-36d5455031a0,2026-06-25 13:15:16,3062349.0,en ligne,ok,0,36158,+229 01 41 34 10 11,132.183.127.97,BJ,23524,device_8212,"{'lat': 12.43, 'lon': 3.6996}",
ba3c8f3c-cfce-4a1b-9f7e-1d465bbf366e,2026-06-20 12:51:17,1239.0,en ligne,ok,0,19987,00229 01 54 13 97 24,26.69.2.156,BJ,10976,device_6181,"{'lat': 8.4647, 'lon': 3.2868}",
90efc6ea-2b1f-47b6-b923-b27b4b9b5f5b,2026-06-25 17:46:37,81186.0,mobile,ok,0,45211,229 01 29 46 79 46,81.17.89.205,BJ,23923,device_8535,"{'lat': 9.0131, 'lon': 2.1087}",
671d0145-31f7-46c7-943e-8ddce799e9ed,2026-06-18 11:36:17,1956627.0,mobile,ok,0,76065,229 01 60 67 29 35,254.42.164.236,BJ,41245,device_3045,"{'lat': 6.6652000000000005, 'lon': 2.8118}",9227.0
d395ac20-299b-45d4-8bf8-ee025681b77c,2026-06-21 10:06:34,5962.0,mobile,ok,0,51352,00229 01 50 42 21 47,18.18.106.187,BJ,16049,device_3718,"{'lat': 8.8825, 'lon': 1.8952}",
0fd1bc5e-a248-4287-aaf0-0294021a7266,2026-06-20 02:34:19,2404576.0,en ligne,erreur,99,98018,826 67 717507,15.124.77.39,BJ,57474,device_9311,"{'lat': 6.3411, 'lon': 2.1384}",1089.0
e03f1bd2-96c1-480f-a4b2-12eb17d6f0c9,2026-06-19 13:09:17,86897.0,en ligne,ok,0,4332,00229 01 23 11 03 12,144.245.112.111,BJ,39201,device_4502,"{'lat': 11.2079, 'lon': 3.4017}",
c2053f78-1fcc-4f17-a6d2-7bb707d8cd22,2026-06-24 15:26:44,56505.0,ATM,ok,0,6711,229 01 21 98 31 29,248.29.190.141,BJ,37016,device_7353,"{'lat': 6.7649, 'lon': 1.3743}",
bce5d011-730b-4573-ba61-dd93f2dbd6ab,2026-06-24 03:14:52,2158326.0,en ligne,suspect,44,54263,496 98 534629,186.157.149.150,BJ,37697,device_4568,"{'lat': 10.2098, 'lon': 1.3893}",
a714bd71-db2b-4471-8126-c02f0a9a9584,2026-06-20 13:21:34,75304.0,mobile,ok,0,41538,+229 01 97 04 66 37,71.34.121.213,BJ,15934,device_3707,"{'lat': 11.8842, 'lon': 1.5657}",9451.0
48421529-fe76-4e2b-8ce6-545ccdc60ca4,2026-06-24 03:53:29,34839.0,mobile,ok,0,51427,+229 01 97 64 49 32,119.225.12.34,BJ,25649,device_3092,"{'lat': 8.9922, 'lon': 0.862}",
06659544-150f-4f02-8598-cfd9b0fd519b,2026-06-22 14:35:04,1466188.0,mobile,ok,0,71189,229 01 97 82 59 70,55.99.184.56,BJ,44867,device_1025,"{'lat': 8.199, 'lon': 2.7317}",
edbf3f54-0a3a-4192-9210-4f66e6002363,2026-06-20 02:53:40,47593.0,USSD,ok,0,73171,229 01 45 89 52 12,90.190.116.2,BJ,18209,device_9003,"{'lat': 8.8879, 'lon': 0.9545}",
374e9eaa-0df1-4c0c-a96e-5c6614a3476f,2026-06-25 09:07:58,64578.0,mobile,ok,0,51596,+229 01 91 76 32 95,56.25.114.127,BJ,23629,device_6416,"{'lat': 10.8215, 'lon': 3.157}",
e8c62504-17a2-4d79-a990-6bc348676a2d,2026-06-21 04:53:42,49122.0,mobile,ok,0,87660,+229 01 54 41 99 09,177.173.70.20,BJ,55950,device_7222,"{'lat': 11.4938, 'lon': 2.3757}",
610cefda-949d-4a09-bcb7-2f80de7848f1,2026-06-19 12:38:56,25345.0,USSD,ok,0,85872,00229 01 98 03 70 75,60.15.174.166,BJ,38455,device_4885,"{'lat': 7.4994, 'lon': 3.5863}",
78455271-86f6-4aae-8585-e8fd3be1f392,2026-06-23 08:25:24,2649340.0,mobile,ok,0,45572,00229 01 49 11 63 43,106.67.176.135,BJ,19499,device_5583,"{'lat': 10.55, 'lon': 1.5104000000000002}",
a8ac75d0-6b3b-4c23-bd0c-349996b25736,2026-06-20 14:37:43,71882.0,USSD,ok,0,12838,00229 01 28 49 79 16,1.154.105.130,BJ,13923,device_9363,"{'lat': 10.5364, 'lon': 2.8386}",
be40b6a2-2b69-43e5-b287-172072415199,2026-06-22 15:05:42,70640.0,mobile,refusé,5,4129,229 01 98 89 84 37,244.179.138.4,BJ,37097,device_1723,"{'lat': 6.7531, 'lon': 1.2650000000000001}",1390.0
355027bc-d7e8-49c8-a13e-d2586682e899,2026-06-22 15:07:58,51049.0,mobile,ok,0,55516,+229 01 95 24 14 03,215.164.231.9,BJ,56908,device_1252,"{'lat': 8.4631, 'lon': 2.7856}",
e8802a3c-bbe6-4c5b-819b-2bc567fa1e8e,2026-06-19 00:28:04,1829122.0,en ligne,ok,0,28209,+229 01 29 15 29 30,30.81.243.107,BJ,52905,device_2513,"{'lat': 10.3852, 'lon': 2.833}",1890.0
0c8d4277-0277-42da-a7d8-7e10b81facce,2026-06-19 15:48:32,99184.0,USSD,ok,0,8958,00229 01 48 96 32 20,112.23.37.8,BJ,25278,device_4974,"{'lat': 9.1354, 'lon': 1.932}",
22f51ab6-a25d-43b1-a6fa-1fd69a02e2cc,2026-06-19 17:19:46,78055.0,mobile,erreur,99,90536,+229 01 25 96 75 49,189.235.72.241,BJ,48765,device_5118,"{'lat': 7.4472000000000005, 'lon': 1.7758}",
58ee411e-a208-46d9-ac40-df6f28c446dd,2026-06-25 23:20:24,11152.0,agence,ok,0,36379,229 01 25 05 93 44,39.159.97.233,BJ,21469,device_4380,"{'lat': 9.1355, 'lon': 3.5634}",
7f154604-d857-466e-8a91-d1a14666a38a,2026-06-22 04:52:09,3381955.0,mobile,ok,0,97215,408 30 419578,57.26.221.105,BJ,47326,device_4996,"{'lat': 7.1516, 'lon': 0.8838}",
19675479-d09c-4086-8443-88d4cb812fa5,2026-06-21 15:22:55,66315.0,USSD,ok,0,8343,229 01 47 59 14 99,25.64.233.75,BJ,6352,device_9568,"{'lat': 12.1608, 'lon': 0.8305}",
8d8e4296-76e3-45d8-ab02-c81c1cbc798a,2026-06-24 01:26:24,1056700.0,en ligne,suspect,44,85540,116 89 184259,102.103.19.125,BJ,45548,device_8672,"{'lat': 8.4601, 'lon': 1.1062}",1315.0
fd2ad06f-0957-4ffc-bbfc-225d04f4b2f3,2026-06-22 16:25:56,25592.0,mobile,ok,0,25532,229 01 94 97 13 18,8.69.3.56,BJ,44475,device_1175,"{'lat': 6.2056000000000004, 'lon': 2.7532}",9069.0
8204d054-1bba-4771-a2e7-dd09edf3b3a3,2026-06-20 09:00:00,21464.0,mobile,ok,0,64683,00229 01 51 89 50 31,57.244.219.10,BJ,2634,device_4026,"{'lat': 12.0879, 'lon': 2.0151}",2182.0
9e86a2c0-bc49-4faf-aebf-a24b7337fa57,2026-06-23 23:41:45,51010.0,ATM,ok,0,2564,00229 01 91 09 05 73,134.32.181.249,BJ,35850,device_5106,"{'lat': 12.0099, 'lon': 2.3001}",
71836b2a-6563-4f24-8596-86e085542997,2026-06-18 09:50:09,25031.0,mobile,ok,0,13233,00229 01 42 52 22 95,68.137.226.138,BJ,18384,device_5110,"{'lat': 9.9185, 'lon': 2.7336}",6676.0
bbca9a8e-1e39-4461-913f-cc534f79d75a,2026-06-23 17:49:16,99519.0,ATM,ok,0,8115,+229 01 93 31 90 40,38.98.218.120,BJ,12536,device_4561,"{'lat': 9.3537, 'lon': 2.1041}",9152.0
7c075952-5d29-42b8-be59-63b14e8e530d,2026-06-22 13:20:35,10958.0,en ligne,ok,0,11201,00229 01 53 59 35 25,217.126.228.51,BJ,38975,device_5439,"{'lat': 9.3197, 'lon': 2.859}",
3ab2e629-cf29-4f6f-a569-a919ef65eab9,2026-06-18 03:29:42,58608.0,mobile,ok,0,82258,00229 01 27 74 50 47,141.14.92.26,BJ,58067,device_9116,"{'lat': 12.1853, 'lon': 1.7089}",
9ca6962f-85e6-4f77-892c-a8106fd4dec3,2026-06-19 04:51:58,4628811.0,en ligne,erreur,99,46964,474 59 741211,94.82.211.231,BJ,28230,device_6384,"{'lat': 6.7362, 'lon': 3.5639000000000003}",
fc66e9eb-7709-4368-9d76-c8c85c0c70be,2026-06-22 23:18:30,40111.0,mobile,ok,0,72647,+229 01 47 17 93 09,165.35.108.246,BJ,31045,device_8168,"{'lat': 11.0973, 'lon': 1.5408}",
40380bcd-08af-4da0-9d0f-363b23d89ec2,2026-06-22 08:24:13,10593.0,ATM,ok,0,53367,00229 01 26 96 65 10,3.242.250.133,BJ,46083,device_5151,"{'lat': 7.7932, 'lon': 2.1902}",
7e3f43ee-87fa-4311-9583-13e2afb47a69,2026-06-22 22:04:56,4764872.0,en ligne,erreur,99,60767,662 39 609100,61.33.235.239,BJ,39974,device_7858,"{'lat': 10.1138, 'lon': 0.9961000000000001}",
d3e270c6-4133-4ce0-89d5-0e731a2a6f3a,2026-06-23 02:52:10,2370215.0,en ligne,ok,0,85227,229 01 44 96 32 44,151.175.64.3,BJ,33013,device_6708,"{'lat': 8.7211, 'lon': 0.9055000000000001}",
887e13c5-29b9-4b7a-a2d7-eb4fb7f4b052,2026-06-22 15:44:24,2083645.0,en ligne,refusé,5,42008,229 01 47 31 05 86,41.25.215.247,BJ,56198,device_5169,"{'lat': 6.7955, 'lon': 1.0933}",
f63e93f0-9022-4e87-9a93-e4cac7e022bc,2026-06-18 14:56:46,3202930.0,mobile,ok,0,83525,00229 01 68 37 70 21,117.26.4.141,BJ,43451,device_1747,"{'lat': 6.2561, 'lon': 0.9165000000000001}",
42131e47-b326-41d7-bc89-9dbe4c2f84c8,2026-06-25 17:29:36,75511.0,en ligne,ok,0,10808,00229 01 44 29 64 00,33.168.134.115,BJ,47223,device_2654,"{'lat': 12.2682, 'lon': 1.4078}",7864.0
08e6dd87-5b71-4a45-8c78-ae255dfba177,2026-06-24 04:19:26,1330720.0,mobile,erreur,99,52552,985 15 888008,60.248.55.11,BJ,36564,device_3584,"{'lat': 12.1319, 'lon': 3.5795}",
51c82cb2-fbe2-48e4-b5ed-2927e5dc0c48,2026-06-24 18:36:20,96724.0,agence,ok,0,42975,+229 01 90 14 02 26,37.166.40.187,BJ,43938,device_1661,"{'lat': 11.2996, 'lon': 2.0846999999999998}",2222.0
063efc2c-1b46-4199-ba44-5a4d21230c6a,2026-06-24 09:18:46,3811085.0,mobile,ok,0,85879,229 01 59 14 53 02,36.228.242.190,BJ,10331,device_5369,"{'lat': 8.2643, 'lon': 1.8298}",2003.0
dd6fcd29-49df-4df1-ae35-b2019e2dfd6e,2026-06-20 09:12:24,69981.0,ATM,ok,0,32395,229 01 57 11 43 02,198.18.168.141,BJ,40954,device_5811,"{'lat': 11.4584, 'lon': 3.2302}",
d1b1095d-1307-461c-a573-2c98a0bb7ef1,2026-06-24 22:27:11,16671.0,en ligne,ok,0,28911,229 01 99 93 89 62,116.159.154.41,BJ,20986,device_5370,"{'lat': 8.3586, 'lon': 1.9376000000000002}",
58c8b02a-6009-465c-ba2d-6a9a644f4e36,2026-06-25 05:46:44,7888.0,ATM,ok,0,25796,229 01 63 07 45 86,209.225.48.86,BJ,15714,device_5174,"{'lat': 9.2346, 'lon': 1.3832}",6461.0
62ea2b3d-b495-4657-9119-4552ef65c708,2026-06-18 08:59:11,548538.0,en ligne,ok,0,83755,00229 01 41 22 98 10,183.240.124.168,BJ,13553,device_7607,"{'lat': 12.121, 'lon': 3.2545}",
92c75393-9734-47ed-b6e5-9a40f896552a,2026-06-22 12:49:36,2073212.0,USSD,ok,0,28982,229 01 59 27 60 16,47.123.51.141,BJ,36179,device_2230,"{'lat': 6.9923, 'lon': 1.0581}",
b966846c-eee9-4747-ace6-47a77caf65e2,2026-06-22 10:01:48,69347.0,en ligne,ok,0,41979,229 01 63 21 27 40,70.231.23.7,BJ,29939,device_7773,"{'lat': 7.1891, 'lon': 1.2528000000000001}",
3e8ff860-42ed-440c-91f1-801133d91b33,2026-06-25 15:41:59,29730.0,mobile,ok,0,31077,229 01 99 49 09 71,192.202.188.187,BJ,31332,device_8086,"{'lat': 6.5466, 'lon': 1.3938000000000001}",
8679d1db-d669-4dfb-b7dd-05d6326d2bb8,2026-06-24 11:48:14,27242.0,mobile,ok,0,62871,00229 01 23 41 77 43,181.77.29.133,BJ,25481,device_4950,"{'lat': 7.2974, 'lon': 1.9394}",
74fbecf2-f5d0-48e3-8dc3-b33e0692f6c7,2026-06-20 14:04:05,1321792.0,mobile,ok,0,1206,+229 01 56 57 80 88,121.54.82.56,BJ,10090,device_3898,"{'lat': 10.6793, 'lon': 2.8909000000000002}",
fc46f35d-cf48-4530-9203-a0e0e1c6be7b,2026-06-24 04:26:27,3431.0,agence,ok,0,20311,00229 01 42 28 69 53,48.23.224.50,BJ,54040,device_9183,"{'lat': 10.1937, 'lon': 3.0388}",
9c2ab6e4-8e13-4a5e-ad77-1f8a524440ea,2026-06-21 11:04:37,91175.0,en ligne,ok,0,22753,229 01 66 20 06 15,186.23.124.60,BJ,22423,device_1221,"{'lat': 6.7337, 'lon': 3.3694}",2118.0
b8a01c57-8542-4270-a6a0-701fb2a07eb5,2026-06-18 15:14:36,44284.0,agence,ok,0,41688,+229 01 47 36 10 04,63.253.40.241,BJ,51265,device_5766,"{'lat': 9.4486, 'lon': 3.2596}",
bfc04458-749c-4a8e-a2be-dc1ec5a556d1,2026-06-18 08:55:19,2204166.0,en ligne,ok,0,25876,00229 01 47 14 73 04,212.80.136.96,BJ,7741,device_1520,"{'lat': 9.5985, 'lon': 2.9934000000000003}",2454.0
3918ed9a-d850-4e85-bbe8-5f234e67b86d,2026-06-19 12:10:13,3639278.0,mobile,ok,0,57745,00229 01 21 54 38 98,133.83.191.47,BJ,42939,device_4083,"{'lat': 10.8875, 'lon': 1.0688}",
f10396a5-1ae7-443b-9723-9bc4bd83dd08,2026-06-18 21:00:16,74255.0,mobile,ok,0,81408,+229 01 21 54 30 04,45.193.96.94,BJ,14563,device_7218,"{'lat': 10.2038, 'lon': 1.8842}",
c1c86c2d-52e8-4e31-b6a0-7106b6216535,2026-06-20 17:45:30,84966.0,mobile,ok,0,51265,00229 01 40 11 41 81,19.252.157.121,BJ,38381,device_9759,"{'lat': 7.159, 'lon': 2.2697}",
e27de91a-4f8c-4084-ac37-24ca50c2db8c,2026-06-19 08:59:40,28458.0,mobile,ok,0,62209,+229 01 69 29 58 50,243.186.122.34,BJ,22615,device_7446,"{'lat': 9.1988, 'lon': 1.9618000000000002}",
a1f99df1-f5db-4bb9-bb2a-056395909f15,2026-06-21 17:38:53,20429.0,ATM,ok,0,23805,00229 01 20 66 78 11,186.129.167.65,BJ,50279,device_8173,"{'lat': 7.3861, 'lon': 2.3242}",
5b3696c5-0081-42b3-aed5-7d90c4560bdf,2026-06-19 00:19:58,20798.0,agence,ok,0,9527,00229 01 58 10 17 78,220.80.182.48,BJ,23714,device_8377,"{'lat': 12.3242, 'lon': 1.929}",
b6aa1511-04b1-4a48-9989-1e354534ce6a,2026-06-25 17:31:40,85381.0,mobile,ok,0,12502,00229 01 49 27 74 51,245.98.185.178,BJ,26299,device_8368,"{'lat': 7.5286, 'lon': 3.5418000000000003}",5782.0
c6df23a0-8da9-4e35-8b65-14c6a84a91b2,2026-06-22 17:24:43,88220.0,mobile,ok,0,49279,229 01 96 52 62 60,125.204.16.234,BJ,22863,device_9973,"{'lat': 8.3198, 'lon': 1.7721}",
1a39ad73-f3d4-4b00-9230-45904845c7a0,2026-06-24 17:37:25,99388.0,en ligne,ok,0,2924,+229 01 62 68 66 92,249.31.133.153,BJ,40137,device_9774,"{'lat': 11.8863, 'lon': 1.4594}",2861.0
2fe2fe77-85d8-4397-b6de-8029f9de32be,2026-06-18 16:31:57,4469.0,en ligne,ok,0,4214,00229 01 57 81 77 80,73.185.125.168,BJ,46036,device_9135,"{'lat': 10.566, 'lon': 1.3279}",2183.0
e0ee498d-d677-4d0b-9e8c-b9b314f73796,2026-06-18 05:05:53,64133.0,en ligne,refusé,5,73063,229 01 62 97 98 86,122.142.150.106,BJ,11696,device_8147,"{'lat': 10.1959, 'lon': 1.5787}",
9ba36271-e688-4ea8-b234-c2156bfcda30,2026-06-20 01:28:49,3976952.0,en ligne,erreur,99,46574,892 86 194323,246.139.113.56,BJ,9472,device_6440,"{'lat': 12.215, 'lon': 1.608}",
eaa94045-8cc8-49c5-ad23-c477682172a1,2026-06-18 16:50:14,27730.0,mobile,ok,0,58604,00229 01 94 60 29 22,44.243.30.238,BJ,14117,device_8471,"{'lat': 10.0414, 'lon': 1.2495}",
6d66299f-b9df-400f-a67b-427900a466c1,2026-06-25 11:49:42,78974.0,mobile,ok,0,96440,+229 01 66 68 64 52,25.250.127.209,BJ,25307,device_1455,"{'lat': 7.6292, 'lon': 2.808}",
d548b180-1834-497a-a3fe-cd3edd9bc91c,2026-06-21 09:32:25,12192.0,en ligne,ok,0,54456,00229 01 41 88 26 23,88.96.92.243,BJ,2239,device_7253,"{'lat': 7.1806, 'lon': 1.6029}",
dbcf6ee0-2cac-4847-b54a-69ddc423cec1,2026-06-24 20:28:22,14608.0,USSD,ok,0,63849,+229 01 97 32 34 35,108.161.206.119,BJ,19267,device_7308,"{'lat': 10.5243, 'lon': 2.4872}",
8b8b40f7-60ac-4b1e-a467-cea7413d15ef,2026-06-25 14:21:07,2927596.0,mobile,ok,0,93383,00229 01 53 89 72 11,226.63.61.143,BJ,33857,device_1694,"{'lat': 10.5735, 'lon': 3.2264}",
ac8d11d6-4d71-4e60-8dad-2f453194c3e9,2026-06-24 11:51:54,51617.0,mobile,refusé,5,30077,00229 01 90 18 94 52,200.83.41.161,BJ,10068,device_4474,"{'lat': 6.6021, 'lon': 2.8746}",1708.0
df7e1996-f620-4b5a-8c22-95a0cf85a168,2026-06-19 16:09:19,75865.0,en ligne,ok,0,93604,229 01 97 59 51 36,19.179.34.150,BJ,29816,device_4959,"{'lat': 7.7306, 'lon': 3.3529}",7905.0
ae033ea6-942a-40a5-a918-e9d26397da20,2026-06-21 11:40:41,1547187.0,mobile,ok,0,30131,229 01 69 66 30 00,179.146.85.132,BJ,59459,device_9139,"{'lat': 11.1604, 'lon': 3.5201000000000002}",
2612b750-dd52-469d-87fe-189e8e2dae6e,2026-06-20 02:57:49,72723.0,en ligne,ok,0,80763,229 01 23 40 50 52,208.28.0.99,BJ,46955,device_2921,"{'lat': 8.8652, 'lon': 3.7012}",
691a71f5-0f11-443f-b830-893dfb6f9559,2026-06-20 15:27:17,77725.0,mobile,ok,0,89665,229 01 50 21 93 04,78.200.4.243,BJ,52965,device_6248,"{'lat': 10.6071, 'lon': 3.0637}",
fd34fb44-773c-4991-971c-c8ff3497cf44,2026-06-25 08:03:31,80604.0,en ligne,ok,0,44238,229 01 93 56 04 04,209.186.208.243,BJ,58990,device_6540,"{'lat': 6.541, 'lon': 3.0175}",
03d89673-3aa4-47cf-908d-51311fa30aa7,2026-06-21 17:33:27,3135849.0,en ligne,ok,0,94187,+229 01 69 51 48 33,145.185.3.109,BJ,52671,device_1156,"{'lat': 6.8850999999999996, 'lon': 3.0863}",
aee66a52-7f72-4b71-bc61-c51078f64dc1,2026-06-21 08:49:24,1698219.0,ATM,ok,0,59214,229 01 62 38 55 80,233.188.182.162,BJ,18886,device_9312,"{'lat': 7.9138, 'lon': 2.3685}",
f68086dd-62d6-4ca7-9571-f9d78e642ad6,2026-06-25 18:49:44,44129.0,mobile,ok,0,98520,+229 01 67 81 17 36,97.72.133.188,BJ,14618,device_6023,"{'lat': 10.057, 'lon': 3.528}",
2f2065ce-4412-404b-97bf-eb8f68361a16,2026-06-23 09:23:32,72353.0,mobile,ok,0,68009,+229 01 58 08 53 99,237.255.158.34,BJ,52534,device_6412,"{'lat': 7.4111, 'lon': 1.8026}",8744.0
dca51229-a6aa-4ff1-9076-2bbc89d005c4,2026-06-20 16:07:09,1041.0,agence,ok,0,5150,00229 01 93 35 71 88,62.176.119.129,BJ,57960,device_4884,"{'lat': 6.827, 'lon': 2.0609}",
ec686551-ecfa-42f1-b546-c527761142cd,2026-06-19 17:57:38,23006.0,ATM,ok,0,38223,+229 01 21 89 92 42,98.133.111.250,BJ,10321,device_4823,"{'lat': 11.6046, 'lon': 3.6378}",
adedb2b4-6d3a-4c05-8bae-1f45e59fcc1c,2026-06-20 00:16:08,45415.0,ATM,erreur,99,88242,00229 01 44 71 45 68,27.88.185.193,BJ,23929,device_1081,"{'lat': 9.0353, 'lon': 0.9288000000000001}",
923a076c-418a-4c10-b6a5-5afbf684f6b0,2026-06-18 17:25:25,64188.0,mobile,refusé,5,11503,00229 01 64 98 11 71,131.45.123.200,BJ,35328,device_3181,"{'lat': 10.8155, 'lon': 2.8251}",5979.0
6118118b-45ca-49e3-90b0-f465e4ef34e2,2026-06-22 06:08:39,60623.0,en ligne,ok,0,78975,00229 01 94 67 55 36,105.112.93.94,BJ,13418,device_9459,"{'lat': 9.3599, 'lon': 2.5497}",
0c956497-c7eb-47fd-9cc1-7aa3a24a7944,2026-06-18 01:52:40,3037570.0,mobile,refusé,5,32940,222 18 587600,87.181.154.165,BJ,57834,device_2681,"{'lat': 9.6173, 'lon': 2.9249}",
3e20c5a4-135b-4b00-aeed-b8710a431ae4,2026-06-19 03:41:23,49853.0,mobile,ok,0,27425,+229 01 54 60 23 57,173.117.71.167,BJ,43291,device_2256,"{'lat': 9.5067, 'lon': 1.6464}",
4683e72d-ccc7-45c1-aacf-71ff0fa84fe0,2026-06-19 14:06:28,77320.0,ATM,ok,0,75207,+229 01 43 77 49 95,197.164.138.83,BJ,29457,device_4158,"{'lat': 8.3005, 'lon': 1.9899}",
8c0509c3-3232-48dc-b11a-a89a0ab17c29,2026-06-25 17:22:24,21259.0,mobile,ok,0,70220,+229 01 29 46 72 72,197.30.82.142,BJ,42807,device_1426,"{'lat': 11.8285, 'lon': 3.4138}",7446.0
7d8f6077-871a-4ae2-8ae7-254d799c1741,2026-06-20 11:32:22,3312778.0,mobile,suspect,44,84213,229 01 22 00 69 24,22.65.243.51,BJ,23859,device_3238,"{'lat': 10.7989, 'lon': 3.4902}",9913.0
8348be2a-6566-472e-bf51-03441ede031a,2026-06-22 00:34:01,2118618.0,en ligne,suspect,44,16361,410 81 947558,250.60.112.53,BJ,59159,device_9346,"{'lat': 7.8395, 'lon': 2.7557}",
074b9614-ee13-4c04-adc0-dc219e879fd2,2026-06-23 17:49:34,33933.0,mobile,ok,0,4093,229 01 53 08 06 92,222.51.74.105,BJ,14674,device_8863,"{'lat': 7.2448, 'lon': 1.2655}",
9b6b35af-4c37-40e2-9531-b1b77a2153e5,2026-06-23 08:34:01,56528.0,agence,ok,0,34019,229 01 49 61 68 31,198.156.85.149,BJ,31487,device_6623,"{'lat': 9.8581, 'lon': 2.2118}",1127.0
43d8d168-ff16-4c1e-9698-68f231c4990d,2026-06-23 19:43:40,2916251.0,mobile,erreur,99,46151,+229 01 67 76 96 98,249.153.88.251,BJ,6678,device_8862,"{'lat': 9.1974, 'lon': 1.4762}",
e8373a5a-ff42-4f1e-b0b9-acb02f506833,2026-06-23 17:52:37,4975845.0,ATM,erreur,99,44252,229 01 53 77 53 11,126.177.183.72,BJ,8522,device_4217,"{'lat': 7.3558, 'lon': 1.7429999999999999}",
aa94fcd5-aca6-4041-85b9-3e664c119666,2026-06-19 04:30:26,30362.0,mobile,ok,0,88220,+229 01 69 76 41 80,194.106.178.158,BJ,45961,device_2270,"{'lat': 7.6645, 'lon': 1.5545}",3332.0
5f29dc2a-5ba0-47eb-93e8-e399457ac42f,2026-06-19 15:37:45,73647.0,en ligne,ok,0,29966,+229 01 44 06 18 88,72.127.53.76,BJ,10196,device_1077,"{'lat': 12.1494, 'lon': 0.9513}",
f97d0881-2b13-4eb4-abba-65343494da66,2026-06-19 17:39:56,7317.0,mobile,ok,0,94318,229 01 63 25 50 18,165.109.249.183,BJ,39081,device_6484,"{'lat': 9.6116, 'lon': 0.9634}",
6add4b96-b57a-4f6f-b4ed-e2a1de42c007,2026-06-20 10:16:06,74635.0,mobile,ok,0,16631,229 01 67 16 74 20,30.98.119.162,BJ,29040,device_2000,"{'lat': 10.3917, 'lon': 2.5208}",
4db79744-c85b-44a3-ade9-15363d4746d9,2026-06-20 11:47:06,54477.0,mobile,ok,0,69158,+229 01 55 77 67 54,217.39.249.226,BJ,46828,device_2649,"{'lat': 7.836, 'lon': 1.3043}",5317.0
f53e1de9-de6f-4804-9833-789adcd5fc5c,2026-06-22 16:54:25,60289.0,en ligne,ok,0,99845,+229 01 47 83 94 63,216.41.246.175,BJ,30646,device_7956,"{'lat': 11.8927, 'lon': 3.1629}",
13c82300-1b2f-493c-8165-eb3ba02ebfec,2026-06-23 17:46:49,51536.0,mobile,ok,0,45269,00229 01 90 79 95 78,72.236.94.165,BJ,37891,device_8381,"{'lat': 10.2939, 'lon': 2.2665}",
fd68cea8-3b2b-4737-8cff-ee20e313a2b6,2026-06-18 15:32:24,480155.0,en ligne,ok,0,36826,+229 01 47 16 90 10,240.111.183.147,BJ,19064,device_3664,"{'lat': 9.4373, 'lon': 1.4234}",6320.0
92e6aa79-3d41-4833-a13e-a5bff41e1a99,2026-06-20 05:56:00,2293902.0,ATM,refusé,5,66825,128 16 886732,214.117.186.192,BJ,39514,device_5553,"{'lat': 9.5976, 'lon': 0.8285}",1322.0
0b4a2b52-436e-4368-b6a4-6e8b0f5ad4d7,2026-06-25 14:09:58,3217765.0,mobile,refusé,5,94402,00229 01 90 94 05 08,223.254.122.160,BJ,51585,device_1441,"{'lat': 8.484, 'lon': 1.2815}",
8ed63dcc-974a-49b9-94bd-39f63aa5462c,2026-06-25 13:11:48,94482.0,ATM,ok,0,72277,00229 01 46 14 11 69,149.42.196.124,BJ,24854,device_1985,"{'lat': 10.2028, 'lon': 0.9642000000000001}",
b6b998b6-4647-4e10-a989-5fd54cb821dd,2026-06-22 17:22:00,87633.0,mobile,ok,0,41028,229 01 25 82 63 38,235.82.196.59,BJ,35458,device_7248,"{'lat': 8.5154, 'lon': 1.9236}",
e647dba7-f232-4822-892a-78fe1ba73d61,2026-06-18 03:33:55,70730.0,mobile,refusé,5,33456,229 01 56 44 87 80,253.20.157.96,BJ,19593,device_9383,"{'lat': 8.1926, 'lon': 1.775}",
ddd10a53-b2bf-42d3-98b2-7ef067751bc1,2026-06-23 11:21:32,66913.0,ATM,ok,0,1120,+229 01 47 45 16 02,36.167.152.40,BJ,40610,device_6112,"{'lat': 11.0425, 'lon': 2.4931}",
05ba2b56-5054-4aab-8b65-820094551ae6,2026-06-25 13:48:15,3775209.0,mobile,ok,0,39988,229 01 43 40 42 24,100.115.174.56,BJ,18610,device_8573,"{'lat': 6.3818, 'lon': 1.6083}",
c0bab6ac-3f20-4667-a572-0691b70ccf5d,2026-06-21 15:28:53,76196.0,ATM,ok,0,17698,229 01 40 31 40 10,7.70.237.30,BJ,16288,device_1291,"{'lat': 6.587, 'lon': 3.3498}",
601bed98-6913-4fef-9867-1714ac0b10f6,2026-06-24 13:38:12,3211376.0,mobile,ok,0,33017,00229 01 24 40 08 95,254.165.4.113,BJ,28688,device_5814,"{'lat': 6.2412, 'lon': 3.4713}",
bbdd304b-2431-4503-9a56-145ce549d4f2,2026-06-20 21:32:37,8462.0,en ligne,ok,0,78912,00229 01 22 77 34 27,230.5.47.210,BJ,59569,device_9325,"{'lat': 8.5059, 'lon': 1.8598}",
